healpix_5,num_sources
2492,15449
2493,15586
2494,14974
2495,15548
2496,20547
2497,21157
2498,19822
2499,21204
2500,22125
2501,23541
2502,23883
2503,22321
2504,19528
2505,19579
2506,18543
2507,19168
2508,20688
2509,21821
2510,20033
2511,20533
2512,24859
2513,25835
2514,23460
2515,24544
2516,27433
2517,30317
2518,26657
2519,29282
2520,22452
2521,24164
2522,21969
2523,23581
2524,25967
2525,28317
2526,25114
2527,27649
2528,17679
2529,18234
2530,16986
2531,17915
2532,18718
2533,20223
2534,18212
2535,19372
2536,16661
2537,18096
2538,16808
2539,17244
2540,18309
2541,19028
2542,17889
2543,18957
2544,21633
2545,24553
2546,20767
2547,22349
2548,24336
2549,27107
2550,23732
2551,26102
2552,20548
2553,21763
2554,19899
2555,21355
2556,23589
2557,25660
2558,23264
2559,25367
2560,10991
2561,11140
2562,10961
2563,10878
2564,11152
2565,11044
2566,10663
2567,10846
2568,10164
2569,10418
2570,9945
2571,9954
2572,10209
2573,10144
2574,9797
2575,9884
2576,11113
2577,11886
2578,10876
2579,11148
2580,17687
2581,11489
2582,11107
2583,10675
2584,47762
2585,10532
2586,10207
2587,10462
2588,11028
2589,11142
2590,10728
2591,10550
2592,9841
2593,10210
2594,10897
2595,10138
2596,10234
2597,10221
2598,9964
2599,10233
2600,9584
2601,10398
2602,9384
2603,9128
2604,10286
2605,9988
2606,10017
2607,10335
2608,10722
2609,10651
2610,10190
2611,10162
2612,10486
2613,10583
2614,10382
2615,10271
2616,10033
2617,9805
2618,9964
2619,9954
2620,10067
2621,10975
2622,9999
2623,9970
2624,11011
2625,11526
2626,11001
2627,11826
2628,12380
2629,12019
2630,12182
2631,11732
2632,10622
2633,11446
2634,10835
2635,10794
2636,11486
2637,11507
2638,11466
2639,11119
2640,12513
2641,12351
2642,11569
2643,12111
2644,12257
2645,12471
2646,12092
2647,12245
2648,11688
2649,11910
2650,11218
2651,11469
2652,11741
2653,11845
2654,11438
2655,11612
2656,11061
2657,10912
2658,11319
2659,10666
2660,10855
2661,11003
2662,10450
2663,10676
2664,11133
2665,10227
2666,10589
2667,10095
2668,10369
2669,10313
2670,10031
2671,10217
2672,11342
2673,10846
2674,10307
2675,10309
2676,10988
2677,11392
2678,10468
2679,11274
2680,10444
2681,10556
2682,10312
2683,10565
2684,10636
2685,10366
2686,10333
2687,10599
2688,9033
2689,8813
2690,8769
2691,8858
2692,9177
2693,10140
2694,9120
2695,9850
2696,8916
2697,8938
2698,8820
2699,8695
2700,8921
2701,8912
2702,8560
2703,9419
2704,9718
2705,9884
2706,9717
2707,9914
2708,10257
2709,10458
2710,10242
2711,10398
2712,9901
2713,9822
2714,10474
2715,9421
2716,9991
2717,10073
2718,9935
2719,10004
2720,8966
2721,8780
2722,8503
2723,9006
2724,9385
2725,9266
2726,8899
2727,9915
2728,9336
2729,9040
2730,8920
2731,9081
2732,8845
2733,8967
2734,8870
2735,9124
2736,9672
2737,9766
2738,9470
2739,10152
2740,9508
2741,9788
2742,9990
2743,9611
2744,9603
2745,10122
2746,9648
2747,10347
2748,9911
2749,9529
2750,10169
2751,9695
2752,9887
2753,10211
2754,10513
2755,9887
2756,10632
2757,10168
2758,9956
2759,10403
2760,10266
2761,9976
2762,10165
2763,9627
2764,9890
2765,10049
2766,9798
2767,9674
2768,10208
2769,10426
2770,10105
2771,10211
2772,10490
2773,10296
2774,10646
2775,10884
2776,10294
2777,10196
2778,9716
2779,9929
2780,10463
2781,10677
2782,10165
2783,10485
2784,9899
2785,9703
2786,9839
2787,10055
2788,9724
2789,9333
2790,9645
2791,9837
2792,9406
2793,9511
2794,9778
2795,10132
2796,9790
2797,10097
2798,10205
2799,10109
2800,9847
2801,10124
2802,10054
2803,10317
2804,10564
2805,10481
2806,10129
2807,10337
2808,10097
2809,10167
2810,10186
2811,10397
2812,10693
2813,10919
2814,10752
2815,10779
2816,12765
2817,12525
2818,12083
2819,12622
2820,12473
2821,13004
2822,12350
2823,12408
2824,11806
2825,12024
2826,11628
2827,11444
2828,12095
2829,12290
2830,11707
2831,12467
2832,13586
2833,13778
2834,13190
2835,13573
2836,14527
2837,14718
2838,14133
2839,14880
2840,12716
2841,13240
2842,12816
2843,13042
2844,13893
2845,13998
2846,13570
2847,13679
2848,11513
2849,11501
2850,10542
2851,11103
2852,11455
2853,12060
2854,12095
2855,11948
2856,10920
2857,11411
2858,12018
2859,11006
2860,11724
2861,12145
2862,11229
2863,11555
2864,12435
2865,12584
2866,11907
2867,12301
2868,13173
2869,13764
2870,12804
2871,13425
2872,12299
2873,12506
2874,11894
2875,12020
2876,12899
2877,13252
2878,13061
2879,13178
2880,15583
2881,16467
2882,15175
2883,15969
2884,17504
2885,18001
2886,17067
2887,17514
2888,14670
2889,15896
2890,14773
2891,15826
2892,16691
2893,17426
2894,16315
2895,17423
2896,19456
2897,21276
2898,18697
2899,20303
2900,22768
2901,25052
2902,22313
2903,24967
2904,18486
2905,19899
2906,18717
2907,19841
2908,21567
2909,24908
2910,21592
2911,24649
2912,14600
2913,15250
2914,14083
2915,14604
2916,15965
2917,17095
2918,15753
2919,16722
2920,13716
2921,14544
2922,15726
2923,14418
2924,15297
2925,16150
2926,15509
2927,16387
2928,18381
2929,19435
2930,17839
2931,19720
2932,21548
2933,24297
2934,21885
2935,24184
2936,17741
2937,19182
2938,17789
2939,19441
2940,21407
2941,23943
2942,21380
2943,23985
2944,11185
2945,11171
2946,10648
2947,10706
2948,11258
2949,11329
2950,10749
2951,11354
2952,10726
2953,10386
2954,10788
2955,10908
2956,10831
2957,10926
2958,11111
2959,11581
2960,12124
2961,12332
2962,11897
2963,11601
2964,12770
2965,12949
2966,12588
2967,12898
2968,11559
2969,11993
2970,11503
2971,12248
2972,12403
2973,12786
2974,12495
2975,12921
2976,10826
2977,11076
2978,11088
2979,11096
2980,11105
2981,11599
2982,11433
2983,11763
2984,11228
2985,11367
2986,11055
2987,11366
2988,11750
2989,11902
2990,11825
2991,12426
2992,11840
2993,12018
2994,11976
2995,12305
2996,12790
2997,13308
2998,13000
2999,13365
3000,12296
3001,12631
3002,12595
3003,13043
3004,13205
3005,13776
3006,13328
3007,14313
3008,13768
3009,14385
3010,13571
3011,14269
3012,15361
3013,16259
3014,15319
3015,16211
3016,13563
3017,14175
3018,13661
3019,14305
3020,15070
3021,16030
3022,15194
3023,16259
3024,17522
3025,18926
3026,17362
3027,19023
3028,21776
3029,23874
3030,21566
3031,23597
3032,17190
3033,18833
3034,17672
3035,19405
3036,21328
3037,22965
3038,21510
3039,22666
3040,13883
3041,14482
3042,13747
3043,14497
3044,15387
3045,16539
3046,15593
3047,16908
3048,14256
3049,14796
3050,14515
3051,14865
3052,15739
3053,17034
3054,16142
3055,17309
3056,17996
3057,19772
3058,18230
3059,19118
3060,20621
3061,22783
3062,19897
3063,22704
3064,18096
3065,19072
3066,17401
3067,18464
3068,20564
3069,22784
3070,20752
3071,22863
3072,57216
3073,50743
3074,64084
3075,60214
3076,49127
3077,44987
3078,54383
3079,51573
3080,75349
3081,70071
3082,88188
3083,82261
3084,64578
3085,62378
3086,75051
3087,71152
3088,43390
3089,42219
3090,49147
3091,47115
3092,41070
3093,38391
3094,45753
3095,43081
3096,56065
3097,52733
3098,66843
3099,61451
3100,50382
3101,76381
3102,57873
3103,54455
3104,104239
3105,96600
3106,130073
3107,115539
3108,88537
3109,81486
3110,104897
3111,96816
3112,149755
3113,137496
3114,178393
3115,167564
3116,125711
3117,114374
3118,155700
3119,141010
3120,77513
3121,70813
3122,88869
3123,81543
3124,67514
3125,64599
3126,78289
3127,72950
3128,107615
3129,98891
3130,128297
3131,121590
3132,92383
3133,84577
3134,109347
3135,100373
3136,35945
3137,33798
3138,38414
3139,37426
3140,32015
3141,30865
3142,36500
3143,35510
3144,44451
3145,41813
3146,51944
3147,48335
3148,40134
3149,39144
3150,44394
3151,43363
3152,30419
3153,29325
3154,33895
3155,33058
3156,28944
3157,28846
3158,32112
3159,31951
3160,38613
3161,37460
3162,42720
3163,42873
3164,35996
3165,35372
3166,41153
3167,40312
3168,59374
3169,57056
3170,68938
3171,67897
3172,53447
3173,49415
3174,64507
3175,60092
3176,80144
3177,77548
3178,92887
3179,87232
3180,74278
3181,72097
3182,81631
3183,80477
3184,48383
3185,48198
3186,56088
3187,54286
3188,47871
3189,48739
3190,56278
3191,56864
3192,69643
3193,66019
3194,79546
3195,79382
3196,66296
3197,64894
3198,79193
3199,77934
3200,235659
3201,208585
3202,333169
3203,277082
3204,194197
3205,177607
3206,244108
3207,218773
3208,451725
3209,375560
3210,616511
3211,507693
3212,326797
3213,287584
3214,431148
3215,391942
3216,159897
3217,147125
3218,205062
3219,183587
3220,135299
3221,122569
3222,165521
3223,150812
3224,265423
3225,238318
3226,352571
3227,303428
3228,217069
3229,196537
3230,273277
3231,251383
3232,927476
3233,733296
3234,1337856
3235,1119431
3236,562812
3237,520820
3238,865525
3239,737731
3240,1504159
3241,1312970
3242,959960
3243,863208
3244,1243508
3245,957244
3246,915350
3247,941494
3248,439195
3249,382125
3250,649654
3251,516652
3252,350599
3253,324526
3254,456827
3255,427736
3256,683826
3257,501149
3258,603290
3259,534356
3260,529791
3261,507682
3262,353745
3263,406540
3264,108786
3265,101702
3266,140733
3267,128470
3268,96421
3269,97013
3270,118384
3271,118618
3272,176364
3273,158083
3274,229612
3275,213152
3276,147481
3277,149060
3278,204844
3279,197407
3280,95473
3281,93969
3282,118358
3283,112641
3284,89028
3285,91694
3286,107486
3287,110761
3288,150290
3289,145336
3290,191832
3291,195855
3292,144846
3293,146951
3294,195646
3295,189871
3296,309392
3297,286033
3298,363941
3299,339883
3300,286246
3301,279682
3302,310593
3303,345660
3304,467476
3305,387824
3306,525282
3307,527294
3308,365249
3309,398864
3310,474027
3311,444290
3312,259555
3313,249635
3314,352054
3315,329542
3316,253214
3317,249767
3318,337107
3319,332473
3320,469685
3321,441181
3322,486167
3323,489414
3324,409002
3325,397404
3326,462185
3327,365311
3328,28350
3329,29819
3330,31963
3331,33178
3332,28748
3333,27637
3334,32147
3335,31695
3336,36632
3337,36069
3338,41629
3339,40322
3340,35839
3341,36222
3342,40924
3343,40986
3344,28222
3345,30189
3346,33390
3347,33995
3348,30638
3349,30795
3350,34591
3351,34428
3352,38215
3353,38351
3354,43718
3355,43349
3356,38777
3357,38317
3358,43316
3359,43607
3360,47683
3361,47263
3362,54302
3363,54015
3364,46675
3365,48305
3366,55021
3367,57726
3368,63162
3369,62365
3370,75318
3371,76581
3372,64431
3373,66195
3374,77854
3375,75791
3376,49231
3377,49515
3378,56778
3379,57382
3380,50397
3381,51743
3382,58821
3383,61738
3384,66513
3385,66911
3386,78617
3387,83572
3388,72445
3389,75633
3390,89027
3391,90080
3392,31339
3393,32518
3394,34878
3395,37758
3396,33831
3397,36048
3398,38537
3399,39829
3400,39962
3401,43307
3402,46750
3403,48845
3404,42785
3405,45756
3406,49794
3407,55743
3408,37087
3409,39267
3410,41441
3411,47903
3412,43952
3413,49140
3414,52685
3415,56209
3416,50231
3417,55496
3418,61006
3419,65315
3420,61336
3421,65086
3422,69693
3423,76502
3424,54088
3425,56197
3426,65166
3427,69069
3428,61586
3429,66846
3430,74322
3431,73138
3432,77362
3433,78874
3434,91617
3435,94370
3436,81061
3437,86744
3438,98440
3439,103634
3440,66917
3441,73205
3442,78388
3443,86602
3444,82816
3445,92679
3446,96563
3447,109631
3448,97655
3449,106475
3450,119505
3451,131066
3452,115502
3453,128669
3454,143372
3455,153458
3456,92000
3457,94373
3458,115864
3459,113021
3460,92741
3461,93981
3462,111817
3463,115132
3464,145415
3465,141657
3466,182111
3467,173999
3468,137846
3469,131088
3470,175331
3471,168252
3472,100784
3473,103012
3474,120477
3475,124408
3476,106182
3477,110119
3478,130613
3479,126992
3480,138918
3481,150089
3482,182128
3483,192788
3484,151868
3485,156988
3486,199610
3487,225864
3488,245913
3489,238628
3490,318171
3491,288625
3492,224734
3493,230985
3494,296387
3495,292728
3496,347260
3497,352198
3498,343658
3499,479931
3500,386119
3501,426634
3502,470555
3503,436081
3504,236719
3505,258948
3506,343406
3507,326496
3508,279564
3509,291418
3510,360762
3511,355132
3512,408624
3513,345043
3514,502751
3515,452124
3516,441105
3517,435407
3518,362363
3519,424149
3520,115990
3521,118917
3522,141672
3523,148126
3524,120853
3525,133642
3526,159118
3527,171394
3528,181871
3529,196469
3530,237420
3531,250475
3532,205292
3533,214421
3534,254644
3535,254155
3536,139176
3537,155732
3538,177033
3539,187086
3540,167908
3541,182204
3542,195624
3543,220108
3544,218762
3545,226320
3546,257732
3547,244681
3548,221756
3549,225542
3550,225975
3551,228627
3552,298135
3553,311417
3554,370847
3555,377248
3556,299036
3557,294716
3558,331435
3559,324432
3560,450536
3561,425351
3562,488245
3563,424508
3564,389330
3565,394507
3566,414564
3567,298281
3568,284694
3569,195165
3570,294600
3571,211882
3572,193255
3573,236014
3574,193118
3575,312093
3576,278660
3577,236791
3578,190987
3579,180002
3580,284932
3581,292682
3582,229187
3583,188779
3584,936322
3585,531755
3586,1015014
3587,1251682
3588,654733
3589,731063
3590,1400051
3591,1109984
3592,794373
3593,1148824
3594,583425
3595,720848
3596,1291498
3597,1494910
3598,828478
3599,1005529
3600,535841
3601,632971
3602,1039455
3603,1170838
3604,515773
3605,533506
3606,1077471
3607,754839
3608,1668132
3609,1448235
3610,1175385
3611,1234570
3612,1241285
3613,1085963
3614,1156472
3615,1002157
3616,454065
3617,504316
3618,317370
3619,337263
3620,552456
3621,603815
3622,377560
3623,376943
3624,235482
3625,249058
3626,179050
3627,186053
3628,259814
3629,276972
3630,202833
3631,211938
3632,677627
3633,732200
3634,405639
3635,454072
3636,807214
3637,806022
3638,499202
3639,497064
3640,296217
3641,311956
3642,217960
3643,230448
3644,320302
3645,325697
3646,230967
3647,237647
3648,389217
3649,386654
3650,471561
3651,497197
3652,327134
3653,307989
3654,294030
3655,198712
3656,698578
3657,695365
3658,903989
3659,1004120
3660,602206
3661,365681
3662,773822
3663,420837
3664,290035
3665,289757
3666,110232
3667,64560
3668,296833
3669,195847
3670,103157
3671,219402
3672,133224
3673,111655
3674,151520
3675,199892
3676,77833
3677,255657
3678,291348
3679,280556
3680,875797
3681,814685
3682,513949
3683,500254
3684,726830
3685,526574
3686,482044
3687,366305
3688,336567
3689,315386
3690,240328
3691,225018
3692,297682
3693,268803
3694,209547
3695,205042
3696,253702
3697,250513
3698,292235
3699,304117
3700,322724
3701,348856
3702,286818
3703,292154
3704,256643
3705,250383
3706,195450
3707,182741
3708,247628
3709,242801
3710,177943
3711,163689
3712,145641
3713,151136
3714,118641
3715,122832
3716,158244
3717,162882
3718,125631
3719,127597
3720,99133
3721,101442
3722,84612
3723,85688
3724,102249
3725,104666
3726,85771
3727,85709
3728,162244
3729,165855
3730,127596
3731,128204
3732,175988
3733,180413
3734,135386
3735,132131
3736,102888
3737,105295
3738,85810
3739,84025
3740,104789
3741,99392
3742,80797
3743,77340
3744,71922
3745,72724
3746,62584
3747,63063
3748,72678
3749,72754
3750,61935
3751,59894
3752,53906
3753,53911
3754,47331
3755,44970
3756,52296
3757,49703
3758,43098
3759,41134
3760,69924
3761,66922
3762,57408
3763,54647
3764,63884
3765,61153
3766,51708
3767,49400
3768,47238
3769,44982
3770,39697
3771,37821
3772,42993
3773,42035
3774,36578
3775,35332
3776,170077
3777,159441
3778,125408
3779,119675
3780,155061
3781,148785
3782,115451
3783,110858
3784,95922
3785,91917
3786,74603
3787,72208
3788,88430
3789,84643
3790,69383
3791,66591
3792,142385
3793,135186
3794,103430
3795,99138
3796,127279
3797,119178
3798,97515
3799,93365
3800,79142
3801,76732
3802,63858
3803,62148
3804,75363
3805,74524
3806,60165
3807,59224
3808,59357
3809,57671
3810,48300
3811,46836
3812,55297
3813,53758
3814,45274
3815,44123
3816,41052
3817,39351
3818,34478
3819,33269
3820,38168
3821,36894
3822,32116
3823,31640
3824,52527
3825,50693
3826,43076
3827,41588
3828,49071
3829,48106
3830,40992
3831,40164
3832,35928
3833,35355
3834,30695
3835,30082
3836,34553
3837,33717
3838,29795
3839,28804
3840,304010
3841,572478
3842,338057
3843,534403
3844,603566
3845,328898
3846,487738
3847,301372
3848,442383
3849,403208
3850,305546
3851,302645
3852,264116
3853,144791
3854,226415
3855,127330
3856,378547
3857,342845
3858,308831
3859,292458
3860,397252
3861,333384
3862,380543
3863,323736
3864,145796
3865,309920
3866,215259
3867,312165
3868,371238
3869,349953
3870,286717
3871,278081
3872,280554
3873,313524
3874,317440
3875,303116
3876,285828
3877,262859
3878,276087
3879,214008
3880,223290
3881,208724
3882,137696
3883,136709
3884,184010
3885,150087
3886,129461
3887,121455
3888,230999
3889,250363
3890,189553
3891,166084
3892,239153
3893,256167
3894,145520
3895,164944
3896,141274
3897,120237
3898,121162
3899,111792
3900,108723
3901,114458
3902,109845
3903,96849
3904,386784
3905,337117
3906,344092
3907,281306
3908,260757
3909,251013
3910,264889
3911,248793
3912,348560
3913,372653
3914,280291
3915,311812
3916,276261
3917,197894
3918,246463
3919,165123
3920,168137
3921,178458
3922,236698
3923,211660
3924,209367
3925,146591
3926,163450
3927,147867
3928,214957
3929,149874
3930,153383
3931,146234
3932,124043
3933,157675
3934,151009
3935,159540
3936,249526
3937,234216
3938,160320
3939,169234
3940,193934
3941,163230
3942,153595
3943,158006
3944,122695
3945,101953
3946,95191
3947,79707
3948,122132
3949,124393
3950,75658
3951,67123
3952,156911
3953,141865
3954,134382
3955,130605
3956,143049
3957,121177
3958,121234
3959,102810
3960,98703
3961,101269
3962,70528
3963,79884
3964,96174
3965,85751
3966,80676
3967,72408
3968,115456
3969,112136
3970,92985
3971,89564
3972,104991
3973,103026
3974,88788
3975,84478
3976,73445
3977,71961
3978,57898
3979,56810
3980,71486
3981,68683
3982,55629
3983,54321
3984,98938
3985,83209
3986,77325
3987,72158
3988,86112
3989,82187
3990,63870
3991,57695
3992,63250
3993,57575
3994,52398
3995,48401
3996,51906
3997,50291
3998,46165
3999,44011
4000,47460
4001,46335
4002,38875
4003,39064
4004,45192
4005,45754
4006,38259
4007,37818
4008,33617
4009,32264
4010,28649
4011,28246
4012,32485
4013,31605
4014,28006
4015,27312
4016,43938
4017,41364
4018,37236
4019,34934
4020,40459
4021,38898
4022,34277
4023,35161
4024,31466
4025,31234
4026,27044
4027,27287
4028,30306
4029,29816
4030,26748
4031,26638
4032,69005
4033,67636
4034,65346
4035,56036
4036,62945
4037,57347
4038,50108
4039,53053
4040,49493
4041,43584
4042,42339
4043,37859
4044,40239
4045,44640
4046,41997
4047,37456
4048,64101
4049,62845
4050,51450
4051,54121
4052,72548
4053,66192
4054,59594
4055,56018
4056,43175
4057,44760
4058,44662
4059,41942
4060,53823
4061,48259
4062,43190
4063,41808
4064,39532
4065,39177
4066,35378
4067,35508
4068,39209
4069,37694
4070,35077
4071,35517
4072,30758
4073,30796
4074,26150
4075,26211
4076,31106
4077,30864
4078,26892
4079,27480
4080,38868
4081,39855
4082,34287
4083,34783
4084,38388
4085,34876
4086,34831
4087,30648
4088,30888
4089,30626
4090,27216
4091,26234
4092,30443
4093,26720
4094,25470
4095,24735
4096,11775
4097,10988
4098,11460
4099,11619
4100,10784
4101,10805
4102,11449
4103,10946
4104,11648
4105,11025
4106,11858
4107,11739
4108,11373
4109,10851
4110,11675
4111,10905
4112,11045
4113,10465
4114,10437
4115,9998
4116,10130
4117,9932
4118,10096
4119,10094
4120,10260
4121,10150
4122,10871
4123,10308
4124,9867
4125,9313
4126,9853
4127,9715
4128,11466
4129,11271
4130,11548
4131,11579
4132,11272
4133,10546
4134,10772
4135,10925
4136,12250
4137,11595
4138,12200
4139,12028
4140,10728
4141,10751
4142,11170
4143,11151
4144,10845
4145,10514
4146,10727
4147,10742
4148,9978
4149,9929
4150,10509
4151,10557
4152,11028
4153,10910
4154,11025
4155,10764
4156,10925
4157,10380
4158,10531
4159,11453
4160,9800
4161,23624
4162,9646
4163,10592
4164,9855
4165,10061
4166,9970
4167,10100
4168,9735
4169,9719
4170,9509
4171,9846
4172,9837
4173,9405
4174,10275
4175,10406
4176,9641
4177,9350
4178,10298
4179,9612
4180,10004
4181,9436
4182,9237
4183,9434
4184,9777
4185,9757
4186,9832
4187,10415
4188,9531
4189,9649
4190,10197
4191,10311
4192,9780
4193,10162
4194,9890
4195,10439
4196,9996
4197,10405
4198,10356
4199,10049
4200,10326
4201,10723
4202,11045
4203,10889
4204,10203
4205,10356
4206,10638
4207,10366
4208,10366
4209,10419
4210,10314
4211,10292
4212,10441
4213,10759
4214,10681
4215,10426
4216,9730
4217,10126
4218,9796
4219,10053
4220,10367
4221,10602
4222,9809
4223,10814
4224,13036
4225,12297
4226,13193
4227,12914
4228,11977
4229,11479
4230,12360
4231,12220
4232,13755
4233,13069
4234,14270
4235,13168
4236,12597
4237,12742
4238,13238
4239,12606
4240,11283
4241,10348
4242,11445
4243,10724
4244,10309
4245,10725
4246,10298
4247,10401
4248,11636
4249,11157
4250,11751
4251,11309
4252,10528
4253,10307
4254,11151
4255,10935
4256,14409
4257,13235
4258,14793
4259,13608
4260,12953
4261,12431
4262,13465
4263,12619
4264,15299
4265,13850
4266,15526
4267,14418
4268,13672
4269,12989
4270,14420
4271,13297
4272,11688
4273,11273
4274,12329
4275,11688
4276,11333
4277,11227
4278,11763
4279,11360
4280,13339
4281,12346
4282,12963
4283,12461
4284,12390
4285,11623
4286,12580
4287,11927
4288,11057
4289,11068
4290,10536
4291,11528
4292,10924
4293,10344
4294,10360
4295,10304
4296,10723
4297,10407
4298,10854
4299,10251
4300,10551
4301,10642
4302,10226
4303,10817
4304,10175
4305,10358
4306,10130
4307,9754
4308,9475
4309,10083
4310,9657
4311,9693
4312,10508
4313,10112
4314,10482
4315,10645
4316,9533
4317,9358
4318,10034
4319,9643
4320,10820
4321,10764
4322,11106
4323,10819
4324,10457
4325,10892
4326,11022
4327,10548
4328,11387
4329,11038
4330,11671
4331,10997
4332,10716
4333,10792
4334,10944
4335,10583
4336,10323
4337,10357
4338,10751
4339,10455
4340,10378
4341,9774
4342,10409
4343,10006
4344,10645
4345,10791
4346,10855
4347,10607
4348,10480
4349,10357
4350,10995
4351,10691
4352,9716
4353,9125
4354,10053
4355,9505
4356,9250
4357,8866
4358,9633
4359,9027
4360,10176
4361,9631
4362,10665
4363,10234
4364,9796
4365,9262
4366,9720
4367,9644
4368,8943
4369,8716
4370,9085
4371,9111
4372,9330
4373,9079
4374,9563
4375,9442
4376,9746
4377,9352
4378,9427
4379,9711
4380,9842
4381,10045
4382,9835
4383,10426
4384,10564
4385,10495
4386,10718
4387,10878
4388,9818
4389,9598
4390,9970
4391,9450
4392,10474
4393,10425
4394,10366
4395,10062
4396,9769
4397,8725
4398,9590
4399,8791
4400,9811
4401,10217
4402,9761
4403,9691
4404,9946
4405,10155
4406,9955
4407,9893
4408,8974
4409,9273
4410,8996
4411,9062
4412,9966
4413,9695
4414,9487
4415,9697
4416,9024
4417,9006
4418,9208
4419,9407
4420,9286
4421,9614
4422,9573
4423,9859
4424,9678
4425,9486
4426,10313
4427,9801
4428,10020
4429,9905
4430,9681
4431,9951
4432,9648
4433,10093
4434,9740
4435,9930
4436,10595
4437,9837
4438,10256
4439,10522
4440,9706
4441,9993
4442,9839
4443,10312
4444,10339
4445,10696
4446,10582
4447,10657
4448,10231
4449,10265
4450,10706
4451,9917
4452,10234
4453,10069
4454,9873
4455,9843
4456,10335
4457,9858
4458,9826
4459,9867
4460,10054
4461,9641
4462,9699
4463,9693
4464,9925
4465,10174
4466,9818
4467,9975
4468,10161
4469,10574
4470,10111
4471,9948
4472,10133
4473,10298
4474,9873
4475,10086
4476,10017
4477,9894
4478,10062
4479,10014
4480,10492
4481,10007
4482,10370
4483,10076
4484,10006
4485,9775
4486,10416
4487,10283
4488,10005
4489,10157
4490,9809
4491,10384
4492,10141
4493,10371
4494,10894
4495,10974
4496,9821
4497,9352
4498,9939
4499,9796
4500,9265
4501,9716
4502,10001
4503,9677
4504,10655
4505,10096
4506,10571
4507,9956
4508,10300
4509,10081
4510,11699
4511,10126
4512,9787
4513,10502
4514,10032
4515,11220
4516,10866
4517,11353
4518,10955
4519,10920
4520,10063
4521,11132
4522,10536
4523,10612
4524,11117
4525,10935
4526,11135
4527,11112
4528,11243
4529,10519
4530,11242
4531,10937
4532,10049
4533,10154
4534,10499
4535,10117
4536,10730
4537,11172
4538,10885
4539,11220
4540,10898
4541,10140
4542,11098
4543,11187
4544,10320
4545,9784
4546,10244
4547,10010
4548,9813
4549,9542
4550,10336
4551,10024
4552,10038
4553,10339
4554,10038
4555,10221
4556,10347
4557,10314
4558,9914
4559,10285
4560,9870
4561,9915
4562,9678
4563,9765
4564,10095
4565,10410
4566,10481
4567,10401
4568,9974
4569,9939
4570,10269
4571,10264
4572,10325
4573,10402
4574,10699
4575,11185
4576,10114
4577,10034
4578,10407
4579,10450
4580,9726
4581,10324
4582,10379
4583,10492
4584,10454
4585,10823
4586,10417
4587,10815
4588,10594
4589,10727
4590,10861
4591,11076
4592,10076
4593,10901
4594,11037
4595,11113
4596,11143
4597,11579
4598,11213
4599,11312
4600,11254
4601,11480
4602,11290
4603,11876
4604,11789
4605,11631
4606,11575
4607,12259
4608,15637
4609,14942
4610,16544
4611,15035
4612,14308
4613,13507
4614,14162
4615,13734
4616,17897
4617,15818
4618,18659
4619,17187
4620,14949
4621,14053
4622,15832
4623,14960
4624,13179
4625,12876
4626,13498
4627,13397
4628,12888
4629,12280
4630,13030
4631,12721
4632,13286
4633,14023
4634,14319
4635,14411
4636,13545
4637,13214
4638,14128
4639,13672
4640,19459
4641,18109
4642,20113
4643,19465
4644,16777
4645,16241
4646,17842
4647,17151
4648,21987
4649,21210
4650,23361
4651,22588
4652,18756
4653,17877
4654,20386
4655,19180
4656,15604
4657,14946
4658,16213
4659,16273
4660,14914
4661,14238
4662,15886
4663,15246
4664,16622
4665,16573
4666,18118
4667,18075
4668,16494
4669,15753
4670,17313
4671,16849
4672,11866
4673,11520
4674,12370
4675,11993
4676,11100
4677,10922
4678,11648
4679,11078
4680,12916
4681,12551
4682,13016
4683,12797
4684,11968
4685,11734
4686,12592
4687,12379
4688,11111
4689,10809
4690,11175
4691,11245
4692,10891
4693,11410
4694,10985
4695,11421
4696,11419
4697,11414
4698,12194
4699,11964
4700,11394
4701,11087
4702,11581
4703,11501
4704,13770
4705,13152
4706,14488
4707,13617
4708,13063
4709,12802
4710,13812
4711,13144
4712,15720
4713,14589
4714,16234
4715,15643
4716,14443
4717,13651
4718,15222
4719,14943
4720,12637
4721,12810
4722,13163
4723,13131
4724,12002
4725,11965
4726,12720
4727,12738
4728,13788
4729,13937
4730,14682
4731,14337
4732,12997
4733,13026
4734,14330
4735,13963
4736,25950
4737,24125
4738,28365
4739,26711
4740,23705
4741,20521
4742,25522
4743,22737
4744,30278
4745,29255
4746,33006
4747,31620
4748,27803
4749,25001
4750,30160
4751,28528
4752,18655
4753,18562
4754,20190
4755,19596
4756,17628
4757,17626
4758,19342
4759,18850
4760,21906
4761,22569
4762,24252
4763,24664
4764,21592
4765,20623
4766,23128
4767,22020
4768,35724
4769,34230
4770,39015
4771,38870
4772,56394
4773,31753
4774,36312
4775,34229
4776,43227
4777,40812
4778,47603
4779,43785
4780,40248
4781,37915
4782,44964
4783,41511
4784,29306
4785,26616
4786,32776
4787,29961
4788,25066
4789,24068
4790,27473
4791,26148
4792,36171
4793,33483
4794,39495
4795,37984
4796,31278
4797,29423
4798,35782
4799,33416
4800,17026
4801,16636
4802,17768
4803,17307
4804,16114
4805,16387
4806,17092
4807,16785
4808,19067
4809,18325
4810,20629
4811,20063
4812,17671
4813,17119
4814,19170
4815,18410
4816,15264
4817,15675
4818,16207
